event_id,particle,Z,R_GV,layer_index,z_layer,x_true,y_true,x_meas,y_meas,t,pitch_deg
24,p,1,17.380992667944817,0,0.1,0.0020772709814090608,0.09917150688435691,0.001997207084553118,0.09913180006985564,4.701904705684675e-10,44.767951267204495
24,p,1,17.380992667944817,1,0.23333333333333334,0.004846965623287809,0.23140018273016613,0.004868947453588659,0.23142639212230676,1.097111097993091e-09,44.767951267204495
24,p,1,17.380992667944817,2,0.3666666666666667,0.007616660265166558,0.3636288585759754,0.007630473974132986,0.36355822028178075,1.7240317254177144e-09,44.767951267204495
24,p,1,17.380992667944817,3,0.5,0.010386354907045304,0.49585753442178454,0.010270849735213671,0.49586025210105406,2.3509523528423377e-09,44.767951267204495
24,p,1,17.380992667944817,4,0.6333333333333333,0.013156049548924052,0.6280862102675937,0.013132460747242135,0.6281091795561795,2.9778729802669608e-09,44.767951267204495
24,p,1,17.380992667944817,5,0.7666666666666666,0.0159257441908028,0.7603148861134029,0.015960841872113864,0.7603217981850059,3.6047936076915842e-09,44.767951267204495
24,p,1,17.380992667944817,6,0.9,0.018695438832681547,0.8925435619592121,0.01873344548695034,0.8925550225279179,4.231714235116208e-09,44.767951267204495
25,p,1,5.434992548067042,0,0.1,0.001888336963090694,0.09015156126048868,0.001879356392399121,0.09016140006532153,4.5547562140936433e-10,42.04140290205736
25,p,1,5.434992548067042,1,0.23333333333333334,0.004406119580544952,0.21035364294114023,0.004447146004315824,0.210333955882529,1.0627764499551834e-09,42.04140290205736
25,p,1,5.434992548067042,2,0.3666666666666667,0.006923902197999211,0.3305557246217918,0.006949960560785816,0.330542432682196,1.6700772785010023e-09,42.04140290205736
25,p,1,5.434992548067042,3,0.5,0.00944168481545347,0.45075780630244333,0.009435807707087063,0.4507992822545445,2.2773781070468216e-09,42.04140290205736
25,p,1,5.434992548067042,4,0.6333333333333333,0.011959467432907727,0.5709598879830948,0.011859814414355019,0.5708950643666911,2.88467893559264e-09,42.04140290205736
25,p,1,5.434992548067042,5,0.7666666666666666,0.014477250050361984,0.6911619696637463,0.014403140780489843,0.691045288857754,3.491979764138459e-09,42.04140290205736
25,p,1,5.434992548067042,6,0.9,0.016995032667816247,0.811364051344398,0.016961119445808488,0.8114015230393844,4.099280592684279e-09,42.04140290205736
26,p,1,18.91693145258421,0,0.1,0.00534516872609373,0.25518502008740446,0.00539962960092927,0.25525140439401783,9.148942761160832e-10,68.60541995521902
26,p,1,18.91693145258421,1,0.23333333333333334,0.01247206036088537,0.5954317135372771,0.012468603464149063,0.5954993928317556,2.1347533109375277e-09,68.60541995521902
26,p,1,18.91693145258421,2,0.3666666666666667,0.01959895199567701,0.9356784069871497,0.019603558328598714,0.9356365370759583,3.354612345758972e-09,68.60541995521902
26,p,1,18.91693145258421,3,0.5,0.02672584363046865,1.2759251004370222,0.02669612361285871,1.275851073611394,4.5744713805804154e-09,68.60541995521902
26,p,1,18.91693145258421,4,0.6333333333333333,0.03385273526526029,1.6161717938868947,0.033808328572573605,1.616153893052491,5.79433041540186e-09,68.60541995521902
26,p,1,18.91693145258421,5,0.7666666666666666,0.04097962690005193,1.9564184873367672,0.041019806151020854,1.9565045258283253,7.014189450223304e-09,68.60541995521902
26,p,1,18.91693145258421,6,0.9,0.048106518534843566,2.29666518078664,0.04803740945907471,2.296684822160053,8.234048485044748e-09,68.60541995521902
27,p,1,14.244634548912993,0,0.1,0.0013145604091635017,0.06275875311117583,0.0013080060766291154,0.06266720781988346,3.9441759706848724e-10,32.11752757900835
27,p,1,14.244634548912993,1,0.23333333333333334,0.003067307621381504,0.14643709059274362,0.0031137224709599284,0.14640684055710318,9.203077264931369e-10,32.11752757900835
27,p,1,14.244634548912993,2,0.3666666666666667,0.004820054833599506,0.2301154280743114,0.004793359821680828,0.23006194045374692,1.4461978559177866e-09,32.11752757900835
27,p,1,14.244634548912993,3,0.5,0.006572802045817509,0.3137937655558792,0.006540087881983131,0.31381516007791393,1.9720879853424362e-09,32.11752757900835
27,p,1,14.244634548912993,4,0.6333333333333333,0.00832554925803551,0.39747210303744696,0.00831608704098869,0.3974885361375611,2.497978114767086e-09,32.11752757900835
27,p,1,14.244634548912993,5,0.7666666666666666,0.010078296470253514,0.48115044051901473,0.010096392562949957,0.48121647360179115,3.0238682441917355e-09,32.11752757900835
27,p,1,14.244634548912993,6,0.9,0.011831043682471516,0.5648287780005825,0.011813904374928297,0.5647549351097402,3.549758373616385e-09,32.11752757900835
28,p,1,15.496639168835992,0,0.1,0.004016289977357393,0.19174269159091378,0.004072019599586262,0.1917618604465729,7.222871622349059e-10,62.461657762265446
28,p,1,15.496639168835992,1,0.23333333333333334,0.009371343280500584,0.44739961371213205,0.009364786403990416,0.4474170525068344,1.6853367118814468e-09,62.461657762265446
28,p,1,15.496639168835992,2,0.3666666666666667,0.014726396583643777,0.7030565358333505,0.014823947211650092,0.7031603848598031,2.6483862615279884e-09,62.461657762265446
28,p,1,15.496639168835992,3,0.5,0.020081449886786968,0.9587134579545689,0.020084918943543608,0.9587214674842347,3.6114358111745293e-09,62.461657762265446
28,p,1,15.496639168835992,4,0.6333333333333333,0.025436503189930154,1.214370380075787,0.025490315197803474,1.2143280970241486,4.57448536082107e-09,62.461657762265446
28,p,1,15.496639168835992,5,0.7666666666666666,0.030791556493073344,1.4700273021970054,0.030808210011704258,1.4700260090546078,5.537534910467611e-09,62.461657762265446
28,p,1,15.496639168835992,6,0.9,0.03614660979621654,1.725684224318224,0.03616230520678942,1.7256425558779265,6.500584460114153e-09,62.461657762265446
29,p,1,8.264427900454429,0,0.1,0.003543201232694846,0.16915684500753314,0.0034873320270453656,0.16913391124328617,6.593301759440388e-10,59.41531242045041
29,p,1,8.264427900454429,1,0.23333333333333334,0.00826746954295464,0.39469930501757733,0.008252809963622203,0.3947961665756988,1.5384370772027572e-09,59.41531242045041
29,p,1,8.264427900454429,2,0.3666666666666667,0.012991737853214436,0.6202417650276215,0.013047037521709801,0.6201936604718045,2.4175439784614758e-09,59.41531242045041
29,p,1,8.264427900454429,3,0.5,0.01771600616347423,0.8457842250376657,0.017733391586096776,0.8457638711258482,3.2966508797201937e-09,59.41531242045041
29,p,1,8.264427900454429,4,0.6333333333333333,0.02244027447373402,1.0713266850477097,0.022426056281832016,1.0713359513301803,4.175757780978912e-09,59.41531242045041
29,p,1,8.264427900454429,5,0.7666666666666666,0.027164542783993814,1.2968691450577539,0.027195501339842585,1.2968521821335597,5.05486468223763e-09,59.41531242045041
29,p,1,8.264427900454429,6,0.9,0.03188881109425361,1.522411605067798,0.031942003670890326,1.5223545081564909,5.9339715834963485e-09,59.41531242045041
30,p,1,14.390187214115857,0,0.1,0.0023284910833630845,0.11116506780798886,0.002339645070494348,0.11123672853331917,4.995349730703988e-10,48.032866722512715
30,p,1,14.390187214115857,1,0.23333333333333334,0.005433145861180531,0.25938515821864067,0.005437721870089191,0.2594141970734072,1.1655816038309306e-09,48.032866722512715
30,p,1,14.390187214115857,2,0.3666666666666667,0.008537800638997978,0.4076052486292925,0.008534961479278343,0.4075967282502343,1.8316282345914624e-09,48.032866722512715
30,p,1,14.390187214115857,3,0.5,0.011642455416815424,0.5558253390399442,0.011603481296979152,0.5558468541078921,2.497674865351994e-09,48.032866722512715
30,p,1,14.390187214115857,4,0.6333333333333333,0.01474711019463287,0.7040454294505961,0.01470453333517358,0.7040787087124117,3.1637214961125257e-09,48.032866722512715
30,p,1,14.390187214115857,5,0.7666666666666666,0.017851764972450314,0.8522655198612478,0.017906029322672608,0.8522838464316096,3.829768126873057e-09,48.032866722512715
30,p,1,14.390187214115857,6,0.9,0.020956419750267765,1.0004856102718998,0.020942107313589982,1.0005083085508653,4.49581475763359e-09,48.032866722512715
31,p,1,7.594916677873907,0,0.1,0.0021455716124490136,0.10243226417698029,0.0020540013082382576,0.10241548380857435,4.808533744191639e-10,45.69466849009946
31,p,1,7.594916677873907,1,0.23333333333333334,0.0050063337623810315,0.23900861641295398,0.004906793162624832,0.23893386337144262,1.121991206978049e-09,45.69466849009946
31,p,1,7.594916677873907,2,0.3666666666666667,0.007867095912313049,0.3755849686489277,0.007935289023803745,0.3756297278980263,1.7631290395369341e-09,45.69466849009946
